procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0     12 136024  15724 585004    0    0     0     0 1336  720  1 99  0  0  0  0
14  0     12 135008  15724 585004    0    0     0     0 1325  702  0 100  0  0  0  0
14  0     12 136268  15724 585008    0    0     0     0 1337  697  0 100  0  0  0  0
13  0     12 136472  15732 585000    0    0     0    36 1334  743  1 99  0  0  0  0
10  0     12 136960  15732 585008    0    0     0     0 1299  688  0 100  0  0  0  0
12  0     12 136224  15732 585012    0    0     0     4 1328  723  0 100  0  0  0  0
10  0     12 136384  15732 585012    0    0     0     0 1289  665  0 100  0  0  0  0
10  0     12 135016  15732 585012    0    0     0     0 1319  693  0 100  0  0  0  0
 8  0     12 138536  15736 585012    0    0     0    12 1255  621  0 91  9  0  0  0
 2  0     12 139104  15740 585020    0    0     0    48 1516  736  1 99  0  0  0  0
 3  0     12 139756  15740 585020    0    0     0     4  914  322  0 58 42  0  0  0
 0  0     12 140416  15740 585024    0    0     0     0 1169  436  0 78 22  0  0  0
 0  0     12 140452  15740 585024    0    0     0     0  846  249  0 50 50  0  0  0
 0  0     12 140408  15748 585024    0    0     0    20 1041  362  1 64 35  0  0  0
 0  0     12 140436  15748 585024    0    0     0     8 1019  404  0 65 35  0  0  0
 4  0     12 138072  15748 585028    0    0     0     0 1395  576  0 100  0  0  0  0
 3  0     12 139092  15748 585028    0    0     0     4 1246  461  1 84 15  0  0  0
 3  0     12 139136  15748 585028    0    0     0     0 1131  398  0 77 23  0  0  0
 5  0     12 137912  15748 585032    0    0     0     0 1194  425  0 77 23  0  0  0
 3  0     12 138932  15756 585036    0    0     0    40 1126  443  0 87 13  0  0  0
 1  0     12 140196  15756 585036    0    0     0     0  893  345  1 66 32  0  0  0
 8  0     12 135344  15756 585036    0    0     0     0  699  274  0 79 21  0  0  0
