procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 477048  13992 256128    0    0     0     0  160  165  1  3 96  0  0  0
 0  0      0 477048  13992 256128    0    0     0     8  141  144  0  1 99  0  0  0
 0  0      0 477048  13992 256128    0    0     0     0  134  139  0  1 99  0  0  0
 0  0      0 477048  14000 256132    0    0     0    32  149  154  0  2 98  0  0  0
 2  0      0 477048  14000 256132    0    0     0     0  127  126  0  2 98  0  0  0
 0  0      0 477048  14000 256132    0    0     0     0  135  134  1  1 98  0  0  0
 0  0      0 477048  14000 256132    0    0     0    12  140  148  0  3 97  0  0  0
 0  0      0 477048  14000 256136    0    0     0     0  140  138  0  1 99  0  0  0
 0  0      0 477048  14008 256128    0    0     0    32  123  133  0  1 99  0  0  0
 0  0      0 477048  14008 256140    0    0     0     4  144  138  0  2 98  0  0  0
 0  0      0 477048  14008 256140    0    0     0     0  130  126  0  1 99  0  0  0
 0  0      0 477048  14008 256140    0    0     0     8  136  134  0  3 97  0  0  0
 0  0      0 477048  14008 256140    0    0     0     0  128  135  0  1 99  0  0  0
 0  0      0 477048  14016 256132    0    0     0    28  140  150  1  2 97  0  0  0
 0  0      0 477048  14016 256144    0    0     0     0  129  128  0  1 99  0  0  0
 0  0      0 477048  14016 256144    0    0     0     4  146  144  0  2 98  0  0  0
 0  0      0 477048  14016 256144    0    0     0     8  134  135  0  2 98  0  0  0
 1  0      0 477048  14016 256148    0    0     0     0  139  133  0  1 99  0  0  0
 0  0      0 477048  14024 256148    0    0     0    28  130  145  0  2 98  0  0  0
 0  0      0 477048  14024 256148    0    0     0     0  131  131  1  1 98  0  0  0
 0  0      0 477048  14024 256152    0    0     0     0  138  134  0  2 98  0  0  0
 0  0      0 477048  14024 256152    0    0     0    16  145  137  0  2 98  0  0  0
 0  0      0 477048  14024 256152    0    0     0     0  136  134  0  2 98  0  0  0
 0  0      0 477048  14032 256152    0    0     0    28  134  145  0  1 99  0  0  0
 0  0      0 477048  14032 256156    0    0     0     0  138  142  0  2 98  0  0  0
 0  0      0 477048  14032 256156    0    0     0     0  134  142  0  1 99  0  0  0
 0  0      0 477048  14032 256156    0    0     0     8  134  134  1  2 97  0  0  0
 0  0      0 477048  14032 256160    0    0     0     4  142  144  0  2 98  0  0  0
 0  0      0 477048  14040 256160    0    0     0    32  140  141  0  1 99  0  0  0
 2  0      0 477048  14040 256160    0    0     0     0  137  135  0  2 98  0  0  0
 0  0      0 477048  14040 256160    0    0     0     0  160  172  0  2 98  0  0  0
 0  0      0 477048  14040 256168    0    0     0     0  122  125  0  1 99  0  0  0
 0  0      0 477048  14040 256168    0    0     0    12  149  151  1  2 97  0  0  0
 0  0      0 477048  14048 256168    0    0     0    40  141  151  0  2 98  0  0  0
 0  0      0 477048  14048 256168    0    0     0     0  133  134  0  1 99  0  0  0
 0  0      0 477048  14048 256172    0    0     0     0  135  139  0  2 98  0  0  0
 0  0      0 477048  14048 256172    0    0     0     0  130  132  0  2 98  0  0  0
 0  0      0 477048  14048 256172    0    0     0     8  128  126  0  2 98  0  0  0
 0  0      0 476796  14056 256176    0    0     0    28  144  149  1  2 97  0  0  0
 0  0      0 476796  14056 256176    0    0     0     4  133  132  0  1 99  0  0  0
 0  0      0 476796  14056 256176    0    0     0     0  141  142  0  2 98  0  0  0
 0  0      0 476796  14056 256176    0    0     0     0  128  126  0  2 98  0  0  0
 0  0      0 476796  14056 256180    0    0     0     8  144  140  0  1 99  0  0  0
 0  0      0 476796  14056 256180    0    0     0     0  124  125  1  2 97  0  0  0
 0  0      0 476796  14064 256180    0    0     0    28  143  144  0  2 97  1  0  0
 0  0      0 476796  14064 256184    0    0     0     4  145  154  0  2 98  0  0  0
 0  0      0 476796  14064 256184    0    0     0     0  136  136  0  1 99  0  0  0
 0  0      0 476796  14064 256184    0    0     0    12  143  145  1  2 97  0  0  0
 0  0      0 476796  14064 256184    0    0     0     0  147  149  0  1 99  0  0  0
 0  0      0 476796  14072 256188    0    0     0    28  133  135  0  2 98  0  0  0
 0  0      0 476796  14072 256188    0    0     0     0  141  144  0  2 98  0  0  0
 0  0      0 476796  14072 256188    0    0     0     4  138  133  1  1 98  0  0  0
