procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 440112  16412 288812    0    0     0     4  716  215  0 38 62  0  0  0
 1  0      0 440596  16412 288812    0    0     0     0 1105  391  0 70 30  0  0  0
 1  0      0 441452  16420 288812    0    0     0    44 1201  338  1 75 24  0  0  0
 0  0      0 441448  16420 288812    0    0     0     8  940  301  0 57 43  0  0  0
 1  0      0 440580  16420 288816    0    0     0     0 1108  367  0 69 31  0  0  0
 2  0      0 440564  16420 288816    0    0     0     0 1002  437  1 63 36  0  0  0
 1  0      0 440580  16420 288816    0    0     0     4  941  269  0 56 44  0  0  0
 0  0      0 441592  16428 288820    0    0     0    32  993  309  0 61 39  0  0  0
 0  0      0 441688  16428 288820    0    0     0    12 1009  225  1 61 38  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 439864  16428 288820    0    0     0     0 1026  289  0 61 39  0  0  0
 2  0      0 441392  16428 288820    0    0     0     0 1203  388  0 79 21  0  0  0
 2  0      0 441416  16428 288824    0    0     0     0  888  300  0 51 49  0  0  0
 0  0      0 441420  16436 288824    0    0     0    52  987  399  0 59 41  0  0  0
 5  0      0 440428  16436 288824    0    0     0     8 1266  534  0 86 14  0  0  0
 2  0      0 440580  16436 288824    0    0     0     0 1018  453  0 64 36  0  0  0
 0  0      0 441448  16436 288828    0    0     0     0  807  185  1 45 53  0  0  0
 2  0      0 440188  16436 288828    0    0     0     0 1317  510  0 87 13  0  0  0
 4  0      0 439508  16444 288820    0    0     0    28 1313  331  0 85 15  0  0  0
 0  0      0 440860  16444 288836    0    0     0     8 1000  385  0 62 38  0  0  0
 2  0      0 441620  16444 288836    0    0     0    12 1116  344  0 70 30  0  0  0
 4  0      0 438916  16444 288836    0    0     0     0  654  211  0 36 64  0  0  0
 0  0      0 441564  16444 288836    0    0     0     0 1170  435  0 76 24  0  0  0
 0  0      0 440924  16452 288840    0    0     0    32  702  243  1 38 61  0  0  0
 1  0      0 440492  16452 288840    0    0     0    16  363  143  0 17 83  0  0  0
 0  0      0 441644  16452 288840    0    0     0    12  982  248  0 58 42  0  0  0
 3  0      0 440440  16452 288840    0    0     0     0 1083  379  0 68 32  0  0  0
 4  0      0 439928  16452 288844    0    0     0     0 1342  501  0 90 10  0  0  0
 0  0      0 441388  16460 288844    0    0     0    28  836  281  0 51 49  0  0  0
 1  0      0 440892  16460 288844    0    0     0     0  929  281  1 54 45  0  0  0
 1  0      0 440476  16460 288848    0    0     0    12 1048  199  0 65 35  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 441504  16460 288848    0    0     0     4  726  246  0 38 62  0  0  0
