procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0     12 102188  21760 615412    0    0     0     8 1068  236  1 63 36  0  0  0
 0  0     12 103568  21760 615416    0    0     0     0 1074  299  0 69 31  0  0  0
 2  0     12 102632  21760 615416    0    0     0     4 1131  214  0 69 31  0  0  0
 1  0     12 102608  21760 615416    0    0     0     0 1119  270  0 72 28  0  0  0
 0  0     12 103688  21768 615416    0    0     0    28 1404  416  0 99  1  0  0  0
 2  0     12 102872  21768 615420    0    0     0    12 1204  340  0 76 24  0  0  0
 2  0     12 101948  21768 615420    0    0     0     0 1078  339  1 69 30  0  0  0
 0  0     12 103712  21768 615420    0    0     0     0 1026  261  0 65 35  0  0  0
 0  0     12 103580  21768 615420    0    0     0     4 1012  222  0 60 40  0  0  0
 0  0     12 103548  21776 615424    0    0     0    28 1084  325  1 67 32  0  0  0
 1  0     12 102900  21776 615424    0    0     0     8 1254  315  0 84 16  0  0  0
 2  0     12 103212  21776 615424    0    0     0     0 1135  302  0 71 29  0  0  0
 0  0     12 103700  21776 615428    0    0     0     0 1260  399  0 85 15  0  0  0
 2  0     12 102888  21776 615428    0    0     0     0 1163  350  1 75 24  0  0  0
 2  0     12 102196  21776 615428    0    0     0     4 1016  272  0 61 39  0  0  0
 0  0     12 103408  21784 615432    0    0     0    32 1102  320  1 67 31  0  0  0
 2  0     12 102748  21784 615432    0    0     0    12 1142  337  0 70 30  0  0  0
 0  0     12 103812  21784 615432    0    0     0     0 1111  269  1 70 28  0  0  0
 1  0     12 102628  21784 615432    0    0     0     0 1025  246  0 62 38  0  0  0
 0  0     12 103524  21784 615432    0    0     0     0  967  236  0 56 44  0  0  0
 0  0     12 103516  21792 615436    0    0     0    32 1112  275  1 66 33  0  0  0
 0  0     12 103512  21792 615436    0    0     0     8  998  209  0 58 42  0  0  0
 1  0     12 103452  21792 615436    0    0     0     0 1115  229  0 68 32  0  0  0
 0  0     12 102620  21792 615440    0    0     0     0 1032  241  0 62 38  0  0  0
 3  0     12 101300  21792 615440    0    0     0     0 1223  341  0 82 18  0  0  0
 2  0     12 102540  21800 615440    0    0     0    28 1185  290  0 73 27  0  0  0
 1  0     12 103500  21800 615440    0    0     0    16 1120  351  1 79 20  0  0  0
 1  0     12 102828  21800 615444    0    0     0     0 1220  241  0 81 19  0  0  0
 1  0     12 103436  21800 615444    0    0     0     0 1152  267  0 74 26  0  0  0
 1  0     12 103440  21800 615444    0    0     0     0 1023  222  1 60 39  0  0  0
 1  0     12 103200  21808 615448    0    0     0    28 1076  198  0 66 34  0  0  0
 1  0     12 103260  21808 615448    0    0     0     8 1132  331  0 71 29  0  0  0
 2  0     12 102868  21808 615448    0    0     0     4 1181  331  0 74 26  0  0  0
 1  0     12 102812  21808 615452    0    0     0     0  963  258  0 58 42  0  0  0
 0  0     12 103608  21808 615452    0    0     0     0 1104  263  0 72 28  0  0  0
 0  0     12 103476  21816 615452    0    0     0    28 1253  257  1 80 18  0  0  0
 1  0     12 103692  21816 615452    0    0     0     0  956  231  0 58 42  0  0  0
 3  0     12 101960  21816 615456    0    0     0     8 1092  216  0 68 32  0  0  0
 2  0     12 102828  21816 615456    0    0     0     4 1118  298  0 70 30  0  0  0
 0  0     12 102576  21816 615456    0    0     0     0 1291  358  0 86 14  0  0  0
 0  0     12 103464  21824 615448    0    0     0    48 1043  209  1 61 38  0  0  0
 0  0     12 103648  21824 615460    0    0     0     0 1088  339  0 68 32  0  0  0
 4  0     12 101648  21824 615460    0    0     0    12 1111  253  0 69 31  0  0  0
 4  0     12 103456  21824 615460    0    0     0     0 1084  341  0 69 31  0  0  0
 0  0     12 103648  21824 615464    0    0     0     4 1158  362  0 74 26  0  0  0
 1  0     12 102932  21832 615460    0    0     0    28  796  166  1 42 57  0  0  0
 0  0     12 103700  21832 615468    0    0     0     0 1259  361  0 85 15  0  0  0
 5  0     12 101496  21832 615468    0    0     0     8 1156  329  0 69 31  0  0  0
 1  0     12 102544  21832 615472    0    0     0     0 1133  320  0 74 26  0  0  0
 0  0     12 103600  21832 615472    0    0     0     0 1257  379  1 82 17  0  0  0
 3  0     12 100760  21840 615472    0    0     0    36 1110  273  0 66 34  0  0  0
 0  0     12 103184  21840 615476    0    0     0     0 1069  299  0 65 35  0  0  0
 2  0     12 102468  21840 615476    0    0     0     0 1283  315  0 79 21  0  0  0
 1  0     12 103484  21840 615476    0    0     0    12 1063  243  0 66 34  0  0  0
 2  0     12 102524  21840 615476    0    0     0     0  887  168  0 48 52  0  0  0
 0  0     12 103668  21848 615484    0    0     0    28 1257  234  1 86 13  0  0  0
 2  0     12 101852  21848 615484    0    0     0     4 1156  177  0 73 27  0  0  0
 2  0     12 102516  21848 615484    0    0     0     0 1149  277  0 73 27  0  0  0
 1  0     12 103188  21848 615484    0    0     0     8 1249  335  0 78 22  0  0  0
 2  0     12 102220  21848 615488    0    0     0     0 1115  299  1 66 33  0  0  0
 0  0     12 103404  21856 615480    0    0     0    28 1082  233  0 66 34  0  0  0
 2  0     12 103048  21856 615488    0    0     0     0 1033  239  0 59 41  0  0  0
 2  0     12 102216  21856 615492    0    0     0     4 1122  268  0 69 31  0  0  0
 2  0     12 102500  21856 615492    0    0     0     0 1222  322  0 79 21  0  0  0
 2  0     12 101536  21856 615492    0    0     0    12 1129  191  0 68 32  0  0  0
 0  0     12 103388  21864 615492    0    0     0    28 1088  231  0 68 32  0  0  0
 1  0     12 103388  21864 615496    0    0     0     0 1074  221  1 65 33  0  0  0
 1  0     12 103320  21864 615496    0    0     0     0 1158  210  0 70 30  0  0  0
 0  0     12 102520  21864 615496    0    0     0     4 1232  316  0 80 20  0  0  0
 1  0     12 103156  21864 615500    0    0     0     8 1069  252  0 65 35  0  0  0
 3  0     12 102172  21864 615500    0    0     0     0 1169  387  0 76 24  0  0  0
 4  0     12 101616  21872 615500    0    0     0    28 1303  372  0 88 12  0  0  0
 0  0     12 103372  21872 615500    0    0     0     0 1087  353  1 67 32  0  0  0
 0  0     12 103528  21872 615504    0    0     0     0 1281  507  0 88 13  0  0  0
 6  0     12  99744  21872 615504    0    0     0    16 1004  351  0 62 38  0  0  0
 4  0     12 101820  21872 615504    0    0     0     0 1051  391  0 69 31  0  0  0
 2  0     12 102524  21880 615508    0    0     0    44 1292  429  1 89 10  0  0  0
 1  0     12 102488  21880 615508    0    0     0     0  943  272  0 60 40  0  0  0
 1  0     12 103292  21880 615508    0    0     0     0  971  201  0 58 42  0  0  0
 1  0     12 102844  21880 615508    0    0     0     0 1188  324  1 77 22  0  0  0
 0  0     12 103384  21880 615512    0    0     0    12 1239  349  0 84 16  0  0  0
 0  0     12 103376  21888 615512    0    0     0    28 1098  193  0 70 30  0  0  0
 0  0     12 103472  21888 615512    0    0     0     0 1125  369  0 72 28  0  0  0
 2  0     12 102924  21888 615512    0    0     0     0 1123  278  1 67 31  0  0  0
 1  0     12 102832  21888 615516    0    0     0     0  955  176  0 59 41  0  0  0
 0  0     12 103340  21888 615516    0    0     0     0 1303  349  0 86 14  0  0  0
 3  0     12 102496  21896 615516    0    0     0    48 1002  267  0 63 37  0  0  0
 0  0     12 103332  21896 615520    0    0     0     0 1196  314  1 79 20  0  0  0
 0  0     12 103360  21896 615520    0    0     0     0 1141  272  0 72 28  0  0  0
 2  0     12 102240  21896 615520    0    0     0     0 1224  196  0 79 21  0  0  0
 2  0     12 102416  21896 615520    0    0     0     0 1227  325  0 81 19  0  0  0
 2  0     12 103180  21904 615524    0    0     0    28 1211  238  0 78 22  0  0  0
 1  0     12 102804  21904 615524    0    0     0     4  990  226  1 58 40  0  0  0
 1  0     12 103120  21904 615528    0    0     0     0 1182  287  0 79 21  0  0  0
 1  0     12 103532  21904 615528    0    0     0     0 1179  272  0 73 27  0  0  0
 2  0     12 103248  21904 615528    0    0     0     0  995  281  0 60 40  0  0  0
 2  0     12 101672  21912 615532    0    0     0    36 1373  370  1 90  9  0  0  0
 6  0     12  99068  21912 615532    0    0     0     0 1264  471  0 86 14  0  0  0
 0  0     12 103488  21912 615536    0    0     0     8 1296  396  0 88 12  0  0  0
 0  0     12 103452  21912 615536    0    0     0     0 1169  315  0 75 25  0  0  0
 0  0     12 103296  21912 615536    0    0     0     0  991  303  0 61 39  0  0  0
 1  0     12 102840  21920 615528    0    0     0    36 1212  253  1 75 23  0  0  0
 1  0     12 102384  21920 615540    0    0     0     0 1233  267  0 75 25  0  0  0
