procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0     12  83132  21544 632908    0    0     0    12  514  234  1  9 90  0  0  0
 0  0     12  83132  21544 632908    0    0     0     0  524  272  0 11 89  0  0  0
 0  0     12  83132  21544 632908    0    0     0     0  519  270  0 11 89  0  0  0
 0  0     12  83132  21544 632912    0    0     0     4  374  188  0  8 92  0  0  0
 0  0     12  83132  21552 632912    0    0     0    28  424  225  0  8 92  0  0  0
 0  0     12  83132  21552 632912    0    0     0     8  430  223  1 11 88  0  0  0
 0  0     12  83132  21552 632916    0    0     0     0  394  206  0  6 94  0  0  0
 0  0     12  83132  21552 632916    0    0     0     0  389  194  0  8 92  0  0  0
 0  0     12  83132  21552 632916    0    0     0     0  548  249  0 11 89  0  0  0
 0  0     12  83132  21560 632920    0    0     0    32  460  251  1 10 89  0  0  0
 1  0     12  83132  21560 632924    0    0     0    12  472  243  0  9 91  0  0  0
 0  0     12  83132  21560 632924    0    0     0     0  521  250  0 10 90  0  0  0
 0  0     12  83132  21560 632924    0    0     0     0  476  221  1  9 90  0  0  0
 1  0     12  83132  21560 632924    0    0     0     0  426  220  0  8 92  0  0  0
 0  0     12  83132  21568 632928    0    0     0    28  395  186  0  8 92  0  0  0
 0  0     12  83132  21568 632928    0    0     0    16  437  206  1  9 90  0  0  0
 0  0     12  83132  21568 632928    0    0     0     0  529  239  0 11 89  0  0  0
 0  0     12  83132  21568 632932    0    0     0     0  390  183  0  6 94  0  0  0
 0  0     12  83132  21568 632932    0    0     0     0  449  209  0 10 90  0  0  0
 0  0     12  83132  21576 632932    0    0     0    32  372  190  1  7 92  0  0  0
 0  0     12  83132  21576 632932    0    0     0     0  435  216  0 10 90  0  0  0
 0  0     12  83132  21576 632936    0    0     0    16  391  195  0  8 92  0  0  0
 2  0     12  83132  21576 632936    0    0     0     0  467  210  0 10 90  0  0  0
 1  0     12  83132  21576 632936    0    0     0     0  373  175  0  7 93  0  0  0
 0  0     12  83132  21584 632940    0    0     0    28  308  172  0  6 94  0  0  0
 0  0     12  83128  21584 632940    0    0     0     0  413  205  0  9 91  0  0  0
 0  0     12  83128  21584 632940    0    0     0     8  370  190  0  9 91  0  0  0
 0  0     12  83128  21584 632940    0    0     0     4  349  186  1  5 93  0  0  0
 0  0     12  83128  21584 632944    0    0     0     0  461  230  0 12 88  0  0  0
 0  0     12  83128  21592 632936    0    0     0    28  473  207  0 10 90  0  0  0
 0  0     12  83128  21592 632944    0    0     0     0  449  216  0 10 90  0  0  0
 0  0     12  83128  21592 632944    0    0     0     8  376  186  0  6 94  0  0  0
 0  0     12  83128  21592 632948    0    0     0     0  434  194  0 11 89  0  0  0
 0  0     12  83128  21592 632948    0    0     0     4  364  190  1  7 92  0  0  0
 1  0     12  83128  21600 632940    0    0     0    52  446  214  0 10 90  0  0  0
 0  0     12  83128  21600 632952    0    0     0     0  364  170  0  7 93  0  0  0
