procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 266408  13896 459852    0    0     0     0  255  152  0  9 91  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0   5936 266632  13896 459852    0    0     0     0  213  132  0  7 93  0  0  0
 0  0   5936 266400  13904 459856    0    0     0    24  388  144  1 20 79  0  0  0
 0  0   5936 266868  13904 459856    0    0     0     0  434  124  0 23 77  0  0  0
 0  0   5936 266872  13904 459856    0    0     0     4  658  205  0 36 64  0  0  0
 0  0   5936 266332  13904 459856    0    0     0     0  250  120  0 10 90  0  0  0
 1  0   5936 266200  13904 459856    0    0     0     8  379  150  0 18 82  0  0  0
 0  0   5936 266864  13912 459856    0    0     0    32  449  153  0 21 79  0  0  0
 0  0   5936 266776  13912 459856    0    0     0     0  442  146  1 22 77  0  0  0
 1  0   5936 266328  13912 459856    0    0     0     0  389  133  0 18 82  0  0  0
 0  0   5936 266328  13912 459856    0    0     0     4  150  117  0  4 96  0  0  0
 0  0   5936 266860  13912 459856    0    0     0     0  343  129  0 17 83  0  0  0
 0  0   5936 265832  13920 459848    0    0     0    16  309  164  0 14 86  0  0  0
 0  0   5936 266316  13920 459856    0    0     0     4  249  124  0  9 91  0  0  0
 0  0   5936 266852  13920 459860    0    0     0     0  441  152  0 22 78  0  0  0
 0  0   5936 266760  13920 459860    0    0     0     4  334  115  0 17 83  0  0  0
 0  0   5936 266856  13920 459860    0    0     0     0  385  142  1 17 82  0  0  0
 0  0   5936 266604  13928 459852    0    0     0    16  250  126  0 10 90  0  0  0
 2  0   5936 266592  13928 459860    0    0     0     0  448  122  0 22 78  0  0  0
 1  0   5936 266304  13928 459860    0    0     0     8  461  161  0 23 77  0  0  0
 0  0   5936 266844  13928 459860    0    0     0     0  422  135  0 21 79  0  0  0
 0  0   5936 266752  13928 459860    0    0     0     4  343  125  0 17 83  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 266304  13928 459860    0    0     0     0  295  139  1 12 87  0  0  0
 0  0   5936 266836  13936 459860    0    0     0    28  264  146  0 11 89  0  0  0
 0  0   5936 266840  13936 459860    0    0     0     4  342  147  0 14 86  0  0  0
 1  0   5936 266360  13936 459860    0    0     0     0  320  141  0 14 86  0  0  0
 0  0   5936 266832  13936 459864    0    0     0     0  316  128  0 14 86  0  0  0
 0  0   5936 266356  13936 459864    0    0     0     4  214  130  0  8 92  0  0  0
 0  0   5936 266104  13944 459864    0    0     0    16  298  145  1 13 86  0  0  0
 0  0   5936 266816  13944 459868    0    0     0     0  399  145  0 19 81  0  0  0
 0  0   5936 266124  13944 459868    0    0     0     8  242  139  0 10 90  0  0  0
 1  0   5936 266344  13944 459868    0    0     0     0  298  136  0 13 87  0  0  0
