procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 264376  15648 460620    0    0     0     8  542  170  0 28 72  0  0  0
 1  0   5936 263924  15648 460624    0    0     0     0  883  152  0 59 41  0  0  0
 0  0   5936 263484  15648 460624    0    0     0     0  577  159  0 32 68  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 264144  15656 460624    0    0     0    40  630  148  0 36 64  0  0  0
 1  0   5936 263248  15656 460624    0    0     0     0  731  201  1 42 57  0  0  0
 0  0   5936 263120  15656 460624    0    0     0     0  752  144  0 45 55  0  0  0
 2  0   5936 262932  15656 460624    0    0     0     4  654  149  0 38 63  0  0  0
 2  0   5936 264392  15656 460628    0    0     0     0  487  127  0 24 76  0  0  0
 1  0   5936 263792  15664 460620    0    0     0    36  710  160  0 38 62  0  0  0
 2  0   5936 264036  15664 460628    0    0     0     0  612  131  0 33 67  0  0  0
 2  0   5936 263456  15664 460628    0    0     0     0  783  182  1 44 55  0  0  0
 1  0   5936 263880  15664 460628    0    0     0     0  601  147  0 33 67  0  0  0
 1  0   5936 263872  15664 460628    0    0     0     4  846  154  0 48 52  0  0  0
 1  0   5936 263204  15664 460632    0    0     0     0  798  171  1 45 53  0  0  0
 2  0   5936 263732  15672 460632    0    0     0    24  732  175  0 41 59  0  0  0
 0  0   5936 263340  15672 460632    0    0     0     0  822  274  0 50 50  0  0  0
 0  0   5936 262296  15672 460632    0    0     0     0  650  137  0 36 64  0  0  0
 0  0   5936 263608  15672 460632    0    0     0     0  447  112  0 23 77  0  0  0
 0  0   5936 263640  15672 460632    0    0     0     4  266  123  0 10 90  0  0  0
 0  0   5936 263628  15680 460636    0    0     0    28  707  169  0 39 61  0  0  0
 0  0   5936 264268  15680 460636    0    0     0     8  518  151  1 26 73  0  0  0
 1  0   5936 264072  15680 460636    0    0     0     0  548  119  0 28 72  0  0  0
 1  0   5936 264072  15680 460636    0    0     0     0  773  212  0 45 55  0  0  0
 0  0   5936 264328  15680 460636    0    0     0     4  973  194  0 60 40  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 263620  15688 460628    0    0     0    32  603  159  0 32 68  0  0  0
 0  0   5936 263588  15688 460640    0    0     0     4  698  197  0 38 62  0  0  0
 0  0   5936 263616  15688 460640    0    0     0     0  637  130  0 34 66  0  0  0
 0  0   5936 264068  15688 460640    0    0     0     0  590  130  1 31 68  0  0  0
 1  0   5936 263840  15688 460640    0    0     0     0  574  139  0 29 71  0  0  0
 0  0   5936 264056  15696 460632    0    0     0    20  707  171  0 39 61  0  0  0
 1  0   5936 264336  15696 460640    0    0     0    12  659  139  0 36 64  0  0  0
 1  0   5936 263604  15696 460644    0    0     0     0  718  149  0 38 62  0  0  0
 0  0   5936 264244  15696 460644    0    0     0     0  628  129  0 35 65  0  0  0
 0  0   5936 264304  15696 460644    0    0     0     0  828  149  0 48 52  0  0  0
 0  0   5936 263600  15704 460644    0    0     0    28  479  137  0 23 77  0  0  0
 0  0   5936 264044  15704 460644    0    0     0     0  779  163  0 47 53  0  0  0
 0  0   5936 263596  15704 460644    0    0     0    12  309  140  1 12 87  0  0  0
 1  0   5936 264036  15704 460648    0    0     0     0  618  143  0 33 67  0  0  0
 0  0   5936 264236  15704 460648    0    0     0     0  653  134  0 36 64  0  0  0
 0  0   5936 263344  15712 460648    0    0     0    28  695  149  0 38 62  0  0  0
 1  0   5936 263136  15712 460648    0    0     0     0  536  138  1 26 73  0  0  0
 0  0   5936 264228  15712 460648    0    0     0     8  576  130  0 31 69  0  0  0
 1  0   5936 264036  15712 460648    0    0     0     4  553  140  0 28 72  0  0  0
 0  0   5936 264220  15712 460648    0    0     0     0  740  135  0 42 58  0  0  0
 0  0   5936 264024  15720 460656    0    0     0    28  795  151  0 45 54  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 263120  15720 460656    0    0     0     0  734  165  0 41 59  0  0  0
 0  0   5936 264212  15720 460656    0    0     0     8  605  122  0 31 69  0  0  0
 1  0   5936 263124  15720 460656    0    0     0     0  759  150  0 43 57  0  0  0
 2  0   5936 263304  15720 460656    0    0     0     8  718  137  1 41 58  0  0  0
 1  0   5936 263084  15720 460656    0    0     0     0  446  155  0 21 79  0  0  0
 0  0   5936 263524  15728 460660    0    0     0    32  408  124  0 19 81  0  0  0
 0  0   5936 264256  15728 460660    0    0     0     8  724  147  0 41 59  0  0  0
 0  0   5936 263716  15728 460660    0    0     0     0  539  137  0 27 73  0  0  0
 2  0   5936 263620  15728 460660    0    0     0     0  636  165  1 34 65  0  0  0
 0  0   5936 264004  15728 460660    0    0     0     4  686  144  0 39 61  0  0  0
 0  0   5936 264248  15736 460664    0    0     0    52  754  144  0 41 59  0  0  0
 0  0   5936 263544  15736 460664    0    0     0     0  792  147  0 44 56  0  0  0
 0  0   5936 264244  15736 460664    0    0     0     8  463  127  0 24 76  0  0  0
 0  0   5936 264188  15736 460664    0    0     0     0  894  148  0 52 48  0  0  0
 0  0   5936 264184  15736 460664    0    0     0     0  592  141  0 34 66  0  0  0
 1  0   5936 263092  15744 460656    0    0     0    32  551  149  1 26 73  0  0  0
 1  0   5936 263052  15744 460668    0    0     0     0  537  122  0 28 72  0  0  0
 0  0   5936 263980  15744 460668    0    0     0     0  422  127  0 20 80  0  0  0
 1  0   5936 263532  15744 460668    0    0     0     8  542  152  0 27 73  0  0  0
 0  0   5936 263532  15744 460668    0    0     0     0  584  149  0 30 70  0  0  0
 1  0   5936 263016  15752 460660    0    0     0    28  469  135  0 23 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 264224  15752 460668    0    0     0     4  767  155  0 46 54  0  0  0
 0  0   5936 263272  15752 460672    0    0     0     0  539  128  0 28 72  0  0  0
 0  0   5936 263520  15752 460672    0    0     0     8  557  157  0 29 71  0  0  0
 1  0   5936 263740  15752 460672    0    0     0     0  789  172  1 44 55  0  0  0
 1  0   5936 263032  15760 460672    0    0     0    28  718  156  0 42 58  0  0  0
 1  0   5936 263416  15760 460672    0    0     0     0  596  152  0 31 69  0  0  0
 1  0   5936 263284  15760 460672    0    0     0     4  814  150  0 48 52  0  0  0
 0  0   5936 263960  15760 460676    0    0     0     4  755  153  0 44 56  0  0  0
 1  0   5936 264148  15760 460676    0    0     0     0  700  155  0 38 63  0  0  0
 1  0   5936 263272  15768 460668    0    0     0    16  520  135  1 27 72  0  0  0
 2  0   5936 263148  15768 460676    0    0     0     0  537  140  0 28 72  0  0  0
 1  0   5936 263216  15768 460676    0    0     0     0  643  124  0 36 64  0  0  0
 0  0   5936 263500  15768 460676    0    0     0    12  516  144  0 26 74  0  0  0
 1  0   5936 262800  15768 460680    0    0     0     0  704  174  0 39 61  0  0  0
 1  0   5936 262764  15776 460680    0    0     0    28  652  145  0 35 65  0  0  0
 1  0   5936 263040  15776 460680    0    0     0     0  566  142  0 30 70  0  0  0
 1  0   5936 263296  15776 460680    0    0     0     0  823  134  1 47 52  0  0  0
 1  0   5936 263872  15776 460680    0    0     0     8  590  148  0 32 68  0  0  0
 0  0   5936 263936  15776 460680    0    0     0     4  645  148  0 33 67  0  0  0
 1  0   5936 263512  15776 460684    0    0     0     0  636  125  0 36 64  0  0  0
 1  0   5936 263640  15784 460684    0    0     0    28  516  133  0 26 74  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   5936 263368  15784 460684    0    0     0     0  441  135  0 21 79  0  0  0
 1  0   5936 263476  15784 460688    0    0     0     0  578  139  0 31 69  0  0  0
 0  0   5936 263920  15784 460688    0    0     0     8  493  133  1 24 74  0  0  0
 0  0   5936 263476  15784 460688    0    0     0     8  605  152  0 32 68  0  0  0
 2  0   5936 263016  15792 460680    0    0     0    32  707  143  0 40 60  0  0  0
 1  0   5936 263176  15792 460692    0    0     0     0  700  149  0 39 61  0  0  0
 1  0   5936 263428  15792 460692    0    0     0     0  594  126  0 32 68  0  0  0
 0  0   5936 263464  15792 460692    0    0     0     8  613  153  0 33 67  0  0  0
 0  0   5936 263428  15792 460692    0    0     0     0  455  125  0 22 78  0  0  0
 1  0   5936 262972  15800 460692    0    0     0    36  598  131  0 31 69  0  0  0
 1  0   5936 263164  15800 460692    0    0     0     0  518  127  0 27 73  0  0  0
 1  0   5936 263832  15800 460696    0    0     0     0  725  139  1 41 58  0  0  0
 0  0   5936 263896  15800 460696    0    0     0     8  761  145  0 43 57  0  0  0
 1  0   5936 263700  15800 460696    0    0     0     0  584  128  0 30 70  0  0  0
 0  0   5936 263888  15808 460696    0    0     0    28  598  145  0 32 68  0  0  0
 1  0   5936 262988  15808 460696    0    0     0     4  661  138  0 37 63  0  0  0
 0  0   5936 263188  15808 460700    0    0     0     0  616  132  0 32 68  0  0  0
 2  0   5936 263692  15808 460700    0    0     0     0  815  149  1 47 52  0  0  0
 0  0   5936 263884  15808 460700    0    0     0     8  654  146  0 36 64  0  0  0
 1  0   5936 263872  15816 460700    0    0     0    28  694  133  0 39 61  0  0  0
 0  0   5936 263428  15816 460700    0    0     0     0  406  138  0 19 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 263684  15816 460700    0    0     0     4  603  130  0 32 68  0  0  0
 0  0   5936 263624  15816 460704    0    0     0     0  522  152  1 27 72  0  0  0
 1  0   5936 263868  15816 460704    0    0     0     8  638  140  0 34 66  0  0  0
 0  0   5936 263140  15824 460704    0    0     0    28  608  146  0 32 68  0  0  0
 0  0   5936 264056  15824 460704    0    0     0     0  638  121  0 35 65  0  0  0
 0  0   5936 263864  15824 460704    0    0     0     0  775  172  0 46 54  0  0  0
 1  0   5936 263640  15824 460704    0    0     0     4  655  137  0 36 64  0  0  0
 0  0   5936 263808  15824 460708    0    0     0     4  638  138  0 34 66  0  0  0
 0  0   5936 263608  15832 460708    0    0     0    16  490  131  0 26 74  0  0  0
 0  0   5936 264044  15832 460708    0    0     0     0  646  138  0 35 65  0  0  0
 0  0   5936 263852  15832 460708    0    0     0     0  545  149  0 29 71  0  0  0
 1  0   5936 263884  15832 460708    0    0     0     0  606  127  0 33 67  0  0  0
 0  0   5936 264012  15832 460708    0    0     0     4  573  149  0 29 71  0  0  0
 0  0   5936 263856  15832 460708    0    0     0     8  697  164  1 38 61  0  0  0
 0  0   5936 263840  15840 460712    0    0     0    52  328  148  0 14 86  0  0  0
 1  0   5936 263328  15840 460712    0    0     0     0  760  143  0 41 59  0  0  0
 1  0   5936 263648  15840 460712    0    0     0     0  413  122  0 20 80  0  0  0
 0  0   5936 263200  15840 460712    0    0     0     0  703  150  0 40 60  0  0  0
 0  0   5936 264124  15840 460712    0    0     0    12  727  167  1 40 59  0  0  0
 0  0   5936 264116  15848 460712    0    0     0    28  827  182  0 50 50  0  0  0
 1  0   5936 263156  15848 460716    0    0     0     0  682  143  0 41 59  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 263188  15848 460716    0    0     0     0  572  146  0 31 69  0  0  0
 1  0   5936 263764  15848 460716    0    0     0     0  539  186  1 33 66  0  0  0
 0  0   5936 263604  15848 460716    0    0     0     8  608  152  0 40 60  0  0  0
 0  0   5936 264068  15856 460720    0    0     0    36  678  157  0 42 58  0  0  0
 0  0   5936 263820  15856 460720    0    0     0     0  530  154  0 30 70  0  0  0
 1  0   5936 264064  15856 460724    0    0     0     0  671  145  0 39 61  0  0  0
 0  0   5936 264004  15856 460724    0    0     0     0  520  132  0 27 73  0  0  0
 0  0   5936 263364  15856 460724    0    0     0     0  422  143  1 20 79  0  0  0
 1  0   5936 263256  15864 460724    0    0     0    40  508  151  0 27 73  0  0  0
 0  0   5936 264024  15864 460724    0    0     0     4  538  132  0 27 73  0  0  0
 3  0   5936 262264  15864 460724    0    0     0     0  692  167  1 40 58  0  0  0
 0  0   5936 263992  15864 460728    0    0     0     0  717  154  0 41 59  0  0  0
 0  0   5936 262840  15864 460728    0    0     0     0  736  176  0 43 57  0  0  0
 2  0   5936 263792  15872 460728    0    0     0    28  822  173  0 48 52  0  0  0
 1  0   5936 263728  15872 460728    0    0     0     0  618  142  0 33 67  0  0  0
 2  0   5936 263344  15872 460728    0    0     0     4  673  155  0 38 62  0  0  0
 1  0   5936 263728  15872 460728    0    0     0     0  649  163  0 35 65  0  0  0
 2  0   5936 263276  15872 460732    0    0     0     0  610  130  0 33 67  0  0  0
 1  0   5936 262432  15880 460732    0    0     0    28  611  149  1 31 68  0  0  0
 1  0   5936 262888  15880 460732    0    0     0     8  799  155  0 47 53  0  0  0
 1  0   5936 263012  15880 460732    0    0     0     0  633  134  0 35 65  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 263784  15880 460732    0    0     0     4  687  142  0 38 62  0  0  0
 1  0   5936 263556  15880 460732    0    0     0     0  603  126  0 32 68  0  0  0
 0  0   5936 263332  15880 460736    0    0     0     0  675  142  0 38 63  0  0  0
 1  0   5936 263772  15888 460736    0    0     0    36  599  148  1 30 68  0  0  0
 1  0   5936 263480  15888 460736    0    0     0     0  522  128  0 25 75  0  0  0
 2  0   5936 264020  15888 460736    0    0     0     0  570  122  0 31 69  0  0  0
 1  0   5936 263292  15888 460736    0    0     0     4  554  144  0 30 70  0  0  0
 0  0   5936 263768  15888 460736    0    0     0     0  544  125  0 28 72  0  0  0
 1  0   5936 263948  15896 460740    0    0     0    52  701  152  0 39 61  0  0  0
 0  0   5936 262828  15896 460740    0    0     0     8  343  126  0 15 85  0  0  0
 1  0   5936 262860  15896 460740    0    0     0     0  547  136  1 27 72  0  0  0
 1  0   5936 263248  15896 460740    0    0     0     0  795  141  0 45 55  0  0  0
 0  0   5936 262860  15896 460740    0    0     0     4  496  131  0 24 76  0  0  0
 1  0   5936 262852  15904 460740    0    0     0    28  663  136  0 36 64  0  0  0
 1  0   5936 263008  15904 460744    0    0     0     8  757  156  0 44 56  0  0  0
 1  0   5936 263776  15904 460744    0    0     0     0  785  132  0 44 56  0  0  0
 1  0   5936 263740  15904 460744    0    0     0     0  460  134  0 23 77  0  0  0
 0  0   5936 263744  15904 460744    0    0     0     0  818  156  0 47 53  0  0  0
 1  0   5936 263736  15912 460744    0    0     0    36  572  139  0 29 71  0  0  0
 2  0   5936 263316  15912 460744    0    0     0     0  686  147  1 38 60  0  0  0
 1  0   5936 263668  15912 460748    0    0     0     4  373  148  0 16 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 263312  15912 460748    0    0     0     0  690  135  0 38 62  0  0  0
 1  0   5936 263088  15912 460748    0    0     0     0  781  147  1 44 55  0  0  0
 1  0   5936 263752  15920 460748    0    0     0    16  766  150  0 44 56  0  0  0
 0  0   5936 263724  15920 460748    0    0     0     4  440  142  0 20 80  0  0  0
 0  0   5936 263916  15920 460748    0    0     0     8  730  137  0 40 60  0  0  0
 0  0   5936 263912  15920 460752    0    0     0     0  607  133  0 33 67  0  0  0
 1  0   5936 263432  15920 460756    0    0     0     0  485  126  0 23 77  0  0  0
 1  0   5936 262816  15920 460756    0    0     0     0  777  144  0 45 55  0  0  0
 1  0   5936 263960  15928 460756    0    0     0    36  500  145  1 25 74  0  0  0
 1  0   5936 262972  15928 460756    0    0     0     0  708  134  0 38 62  0  0  0
 0  0   5936 263724  15928 460756    0    0     0     8  715  148  0 39 61  0  0  0
 1  0   5936 263752  15928 460760    0    0     0     0  671  139  0 37 63  0  0  0
 1  0   5936 263528  15928 460760    0    0     0     0  606  127  0 32 68  0  0  0
 1  0   5936 263492  15936 460760    0    0     0    32  635  137  1 35 64  0  0  0
 0  0   5936 263964  15936 460760    0    0     0     4  778  170  0 45 55  0  0  0
 0  0   5936 263964  15936 460760    0    0     0     8  649  148  0 36 64  0  0  0
 1  0   5936 262844  15936 460760    0    0     0     0  559  125  0 29 71  0  0  0
 0  0   5936 263960  15936 460764    0    0     0     0  808  254  0 48 52  0  0  0
 0  0   5936 263952  15944 460764    0    0     0    28  682  140  0 38 62  0  0  0
 1  0   5936 263504  15944 460764    0    0     0     0  736  182  1 41 58  0  0  0
 0  0   5936 263952  15944 460764    0    0     0    12  768  239  0 45 55  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 263956  15944 460764    0    0     0     0  778  152  0 45 55  0  0  0
 2  0   5936 262772  15944 460764    0    0     0     0  733  156  0 40 60  0  0  0
 0  0   5936 263884  15952 460768    0    0     0    36  789  186  0 47 53  0  0  0
 0  0   5936 263852  15952 460768    0    0     0     0  691  133  0 38 62  0  0  0
 1  0   5936 263176  15952 460768    0    0     0     8  719  139  0 39 61  0  0  0
 0  0   5936 263688  15952 460768    0    0     0     4  525  131  0 28 72  0  0  0
 0  0   5936 263692  15952 460768    0    0     0     0  603  141  0 32 68  0  0  0
 0  0   5936 263240  15952 460768    0    0     0     0  483  160  1 23 76  0  0  0
 1  0   5936 264120  15960 460772    0    0     0    28  626  141  0 35 65  0  0  0
 0  0   5936 263196  15960 460772    0    0     0     0  500  137  0 25 75  0  0  0
 0  0   5936 263196  15960 460772    0    0     0     8  682  167  0 38 62  0  0  0
 1  0   5936 263928  15960 460772    0    0     0     4  458  142  0 22 78  0  0  0
 2  1   5936 263424  15968 460764    0    0     0    28  590  140  0 32 68  0  0  0
 1  0   5936 263444  15968 460772    0    0     0     0  604  126  0 33 67  0  0  0
 0  0   5936 263916  15968 460776    0    0     0     0  722  130  1 40 58  0  0  0
 0  0   5936 263856  15968 460776    0    0     0     0  727  194  0 42 58  0  0  0
 0  0   5936 263856  15968 460776    0    0     0     8  607  145  0 33 67  0  0  0
 1  0   5936 263152  15968 460776    0    0     0     4  680  148  0 37 63  0  0  0
 0  0   5936 263660  15976 460776    0    0     0    28  573  140  0 30 70  0  0  0
 0  0   5936 263848  15976 460776    0    0     0     0  508  124  0 25 75  0  0  0
 0  0   5936 262924  15976 460780    0    0     0     0  448  123  0 22 78  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   5936 263680  15976 460780    0    0     0     8  710  139  0 40 60  0  0  0
 0  0   5936 263904  15976 460780    0    0     0     0  651  143  1 34 64  0  0  0
 0  0   5936 263648  15984 460780    0    0     0    32  505  145  0 25 75  0  0  0
 0  0   5936 263896  15984 460780    0    0     0     0  772  142  0 45 55  0  0  0
 0  0   5936 263836  15984 460780    0    0     0     0  542  134  0 28 72  0  0  0
 1  0   5936 262712  15984 460780    0    0     0     4  652  135  0 36 64  0  0  0
 0  0   5936 263896  15984 460784    0    0     0     0  733  140  1 40 59  0  0  0
 0  0   5936 263184  15992 460784    0    0     0    16  596  150  0 33 67  0  0  0
 0  0   5936 263632  15992 460784    0    0     0     4  660  137  0 35 65  0  0  0
 0  0   5936 263148  15992 460788    0    0     0     0  408  129  0 19 81  0  0  0
 0  0   5936 263180  15992 460788    0    0     0     8  535  161  0 28 72  0  0  0
 1  0   5936 263208  15992 460788    0    0     0     0  677  143  1 37 62  0  0  0
 0  0   5936 263136  16000 460792    0    0     0    44  704  156  0 40 60  0  0  0
 1  0   5936 263420  16000 460792    0    0     0     0  778  159  0 46 54  0  0  0
 1  0   5936 262720  16000 460792    0    0     0     8  710  153  0 39 61  0  0  0
 0  0   5936 263616  16000 460792    0    0     0     0  559  126  0 29 71  0  0  0
 0  0   5936 263864  16000 460792    0    0     0     8  697  158  0 39 61  0  0  0
 0  0   5936 262872  16008 460796    0    0     0    32  873  162  0 52 48  0  0  0
 0  0   5936 263156  16008 460796    0    0     0     0  584  125  0 31 69  0  0  0
 0  0   5936 263604  16008 460796    0    0     0     0  314  113  1 13 86  0  0  0
 0  0   5936 263852  16008 460796    0    0     0     4  787  153  0 45 55  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 263820  16008 460796    0    0     0     8  604  146  0 32 68  0  0  0
 0  0   5936 263156  16008 460796    0    0     0     0  683  141  0 38 62  0  0  0
 0  0   5936 263340  16016 460800    0    0     0    32  739  142  0 42 58  0  0  0
 0  0   5936 263528  16016 460800    0    0     0     0  690  154  0 39 61  0  0  0
 0  0   5936 263108  16016 460800    0    0     0     0  509  126  0 26 74  0  0  0
 1  0   5936 263524  16016 460800    0    0     0     4  756  158  0 42 58  0  0  0
 0  0   5936 263112  16016 460800    0    0     0     8  539  126  0 28 72  0  0  0
 2  0   5936 263384  16024 460800    0    0     0    28  574  142  0 30 70  0  0  0
 1  0   5936 263520  16024 460800    0    0     0     0  550  140  0 28 72  0  0  0
 0  0   5936 263768  16024 460804    0    0     0     0  761  138  0 45 55  0  0  0
 0  0   5936 263828  16024 460804    0    0     0     0  600  124  1 32 67  0  0  0
 1  0   5936 263068  16024 460804    0    0     0    12  524  137  0 27 73  0  0  0
 0  0   5936 263760  16032 460804    0    0     0    28  564  141  0 30 70  0  0  0
 0  0   5936 263820  16032 460804    0    0     0     0  862  143  0 52 48  0  0  0
 2  0   5936 263844  16032 460804    0    0     0     0  863  174  1 50 49  0  0  0
 1  0   5936 262636  16032 460808    0    0     0     0  505  139  0 27 73  0  0  0
 1  0   5936 263340  16032 460808    0    0     0     0  564  147  0 30 70  0  0  0
 0  0   5936 262864  16040 460808    0    0     0    40  793  170  0 45 55  0  0  0
 1  0   5936 262824  16040 460808    0    0     0     0  670  123  0 37 63  0  0  0
 2  0   5936 262660  16040 460808    0    0     0     0  650  151  0 36 64  0  0  0
 0  0   5936 263108  16040 460808    0    0     0     0  455  130  1 23 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 263488  16040 460812    0    0     0     0  684  141  0 38 62  0  0  0
 0  0   5936 263544  16048 460812    0    0     0    16  742  141  0 41 59  0  0  0
 0  0   5936 263740  16048 460812    0    0     0    12  557  138  0 30 70  0  0  0
 0  0   5936 263064  16048 460812    0    0     0     0  552  160  1 28 71  0  0  0
 0  0   5936 263708  16048 460812    0    0     0     0  491  148  0 25 75  0  0  0
 0  0   5936 263544  16048 460812    0    0     0     0  561  129  0 29 71  0  0  0
 0  0   5936 262844  16048 460816    0    0     0     8  408  130  0 19 81  0  0  0
 0  0   5936 263532  16056 460816    0    0     0    36  462  156  1 22 77  0  0  0
 0  0   5936 263532  16056 460816    0    0     0     4  763  162  0 44 56  0  0  0
 0  0   5936 263536  16056 460816    0    0     0     0  552  125  0 30 70  0  0  0
 0  0   5936 263788  16056 460816    0    0     0     0  676  133  0 38 63  0  0  0
 1  0   5936 262632  16056 460820    0    0     0     0  567  126  0 29 71  0  0  0
 0  0   5936 263068  16064 460824    0    0     0    36  538  141  1 28 71  0  0  0
 1  0   5936 262620  16064 460824    0    0     0     0  653  153  0 35 65  0  0  0
 2  0   5936 262620  16064 460824    0    0     0     8  510  130  0 26 74  0  0  0
 0  0   5936 263520  16064 460824    0    0     0     0  698  153  0 40 60  0  0  0
 1  0   5936 262784  16064 460824    0    0     0     0  548  140  0 28 72  0  0  0
 0  0   5936 263060  16072 460824    0    0     0    32  510  144  1 27 72  0  0  0
 1  0   5936 262608  16072 460828    0    0     0     8  638  148  0 34 66  0  0  0
 1  0   5936 262608  16072 460828    0    0     0     0  767  138  0 45 55  0  0  0
 0  0   5936 263056  16072 460828    0    0     0     4  485  136  0 25 75  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 263284  16072 460828    0    0     0     0  637  131  0 35 65  0  0  0
 1  0   5936 263044  16080 460820    0    0     0    28  747  133  0 42 58  0  0  0
 0  0   5936 263048  16080 460828    0    0     0     0  706  152  0 40 60  0  0  0
 0  0   5936 263012  16080 460832    0    0     0     8  518  151  0 25 75  0  0  0
 1  0   5936 262848  16080 460832    0    0     0     0  652  136  0 36 64  0  0  0
 2  0   5936 262600  16080 460832    0    0     0     4  597  129  0 33 67  0  0  0
 1  0   5936 262596  16080 460832    0    0     0     0  731  168  0 42 58  0  0  0
 0  0   5936 263676  16088 460832    0    0     0    28  864  182  0 52 48  0  0  0
 1  0   5936 263516  16088 460832    0    0     0     4  796  144  1 47 52  0  0  0
 0  0   5936 263004  16088 460836    0    0     0     0  566  146  0 29 71  0  0  0
 1  0   5936 263732  16088 460836    0    0     0     0  755  125  0 44 56  0  0  0
 0  0   5936 263480  16088 460836    0    0     0     4  670  140  0 36 64  0  0  0
 1  0   5936 262580  16096 460836    0    0     0    16  539  133  1 27 71  0  0  0
 1  0   5936 263508  16096 460836    0    0     0     8  792  167  0 46 54  0  0  0
 1  0   5936 262736  16096 460836    0    0     0     0  395  133  0 18 82  0  0  0
 1  0   5936 263408  16096 460840    0    0     0     0  669  142  0 36 64  0  0  0
 1  0   5936 263272  16096 460840    0    0     0     4  712  147  0 42 58  0  0  0
 0  0   5936 263652  16104 460840    0    0     0    32  750  164  0 41 59  0  0  0
 1  0   5936 263400  16104 460840    0    0     0     0  383  137  1 18 81  0  0  0
 1  0   5936 263268  16104 460840    0    0     0     8  814  155  0 48 52  0  0  0
 0  0   5936 263652  16104 460840    0    0     0     0  689  139  0 38 62  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 262488  16104 460844    0    0     0     0  278  159  0 11 89  0  0  0
 0  0   5936 263448  16112 460844    0    0     0    28  744  188  1 42 57  0  0  0
 0  0   5936 263452  16112 460844    0    0     0     4  709  202  0 40 60  0  0  0
 1  0   5936 262552  16112 460844    0    0     0     8  873  173  1 49 50  0  0  0
 0  0   5936 262936  16112 460844    0    0     0     0  758  179  0 43 57  0  0  0
 2  0   5936 263412  16112 460848    0    0     0     0  673  185  0 38 62  0  0  0
 1  0   5936 263244  16120 460840    0    0     0    28 1091  388  0 76 24  0  0  0
 1  0   5936 263688  16120 460848    0    0     0     0 1145  392  1 81 18  0  0  0
 0  0   5936 263788  16120 460848    0    0     0    12 1065  509  0 74 26  0  0  0
 0  0   5936 263560  16120 460852    0    0     0     0  767  180  0 48 52  0  0  0
 2  0   5936 263776  16120 460852    0    0     0     0  809  214  0 48 52  0  0  0
 0  0   5936 263596  16120 460852    0    0     0     0  926  247  1 56 42  0  0  0
 0  0   5936 263620  16128 460852    0    0     0    32  853  212  0 51 49  0  0  0
 1  0   5936 263196  16128 460856    0    0     0    12 1030  312  0 66 34  0  0  0
 2  0   5936 261652  16128 460860    0    0     0     8 1356  393  0 91  9  0  0  0
