#Date;Time;[CPU]User%;[CPU]Nice%;[CPU]Sys%;[CPU]Wait%;[CPU]Irq%;[CPU]Soft%;[CPU]Steal%;[CPU]Idle%;[CPU]Totl%;[CPU]Guest%;[CPU]GuestN%;[CPU]Intrpt/sec;[CPU]Ctx/sec;[CPU]Proc/sec;[CPU]ProcQue;[CPU]ProcRun;[CPU]L-Avg1;[CPU]L-Avg5;[CPU]L-Avg15;[CPU]RunTot;[CPU]BlkTot;[MEM]Tot;[MEM]Used;[MEM]Free;[MEM]Shared;[MEM]Buf;[MEM]Cached;[MEM]Slab;[MEM]Map;[MEM]Anon;[MEM]AnonH;[MEM]Commit;[MEM]Locked;[MEM]SwapTot;[MEM]SwapUsed;[MEM]SwapFree;[MEM]SwapIn;[MEM]SwapOut;[MEM]Dirty;[MEM]Clean;[MEM]Laundry;[MEM]Inactive;[MEM]PageIn;[MEM]PageOut;[MEM]PageFaults;[MEM]PageMajFaults;[MEM]HugeTotal;[MEM]HugeFree;[MEM]HugeRsvd;[MEM]SUnreclaim;[NET]RxPktTot;[NET]TxPktTot;[NET]RxKBTot;[NET]TxKBTot;[NET]RxCmpTot;[NET]RxMltTot;[NET]TxCmpTot;[NET]RxErrsTot;[NET]TxErrsTot;[DSK]ReadTot;[DSK]WriteTot;[DSK]OpsTot;[DSK]ReadKBTot;[DSK]WriteKBTot;[DSK]KbTot;[DSK]ReadMrgTot;[DSK]WriteMrgTot;[DSK]MrgTot;[NFS]ReadsS;[NFS]WritesS;[NFS]MetaS;[NFS]CommitS;[NFS]Udp;[NFS]Tcp;[NFS]TcpConn;[NFS]BadAuth;[NFS]BadClient;[NFS]ReadsC;[NFS]WritesC;[NFS]MetaC;[NFS]CommitC;[NFS]Retrans;[NFS]AuthRef
20251011;15:10:48;87;0;1;0;0;0;0;13;87;0;0;7012;568;0;706;9;899;674;353;9;0;15995824;9768220;6227604;0;117456;3232504;306256;626244;5801672;47104;10901208;32;2097148;83456;2013692;0;0;40;0;0;1738484;0;0;25140;0;0;0;0;190872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:10:49;87;0;1;0;0;0;0;12;88;0;0;7047;662;0;704;9;899;674;353;9;0;15995824;9864736;6131088;0;117456;3232504;306256;626244;5897404;47104;10901144;32;2097148;83456;2013692;0;0;40;0;0;1738484;0;0;23800;0;0;0;0;190872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:10:50;87;0;1;0;0;0;0;12;88;0;0;7089;586;0;704;10;899;674;353;10;0;15995824;9961444;6034380;0;117456;3232504;306256;626244;5978628;63488;10901144;32;2097148;83456;2013692;0;0;24;0;0;1738484;0;16;20305;0;0;0;0;190872;0;0;0;0;0;0;0;0;0;0;3;3;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:10:51;84;0;4;0;0;0;0;12;88;0;0;7204;987;6;704;9;899;678;356;9;0;15995824;8500788;7495036;0;117456;3240612;306260;626244;4290056;63488;10909224;32;2097148;83456;2013692;0;0;24;0;0;1738484;0;0;13235;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:10:52;84;0;3;0;0;0;0;12;88;0;0;7048;668;1;704;9;899;678;356;9;0;15995824;6677896;9317928;0;117456;3232684;306260;626244;2562852;63488;10901144;32;2097148;83456;2013692;0;0;24;0;0;1738484;0;20;12793;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;5;5;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:10:53;87;0;1;0;0;0;0;12;88;0;0;7027;602;0;704;9;899;678;356;9;0;15995824;6685456;9310368;0;117456;3232504;306260;626244;2641976;63488;10901144;32;2097148;83456;2013692;0;0;0;0;0;1738484;0;0;19799;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:10:54;86;0;1;0;0;0;0;12;88;0;0;7050;627;0;704;9;899;678;356;9;0;15995824;6757780;9238044;0;117456;3232504;306260;626244;2727244;63488;10901144;32;2097148;83456;2013692;0;0;0;0;0;1738484;0;0;21293;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:10:55;87;0;1;0;0;0;0;12;88;0;0;7056;664;0;704;9;899;678;356;9;0;15995824;6838420;9157404;0;117464;3232496;306260;626244;2812500;63488;10901148;32;2097148;83456;2013692;0;0;0;0;0;1738484;0;20;21242;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;2;2;0;20;20;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:10:56;86;0;1;0;0;0;0;13;87;0;0;7155;862;6;704;9;899;682;359;9;0;15995824;6911272;9084552;0;117464;3232504;306260;626244;2897120;63488;10901148;32;2097148;83456;2013692;0;0;12;0;0;1738492;0;0;22087;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:10:57;87;0;1;0;0;0;0;12;88;0;0;7051;660;0;704;9;899;682;359;9;0;15995824;6993420;9002404;0;117464;3232504;306260;626244;2991520;63488;10901152;32;2097148;83456;2013692;0;0;12;0;0;1738492;0;0;23569;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:10:58;87;0;1;0;0;0;0;12;88;0;0;7040;613;0;704;9;899;682;359;9;0;15995824;7070264;8925560;0;117464;3232504;306260;626244;3078268;63488;10901152;32;2097148;83456;2013692;0;0;12;0;0;1738492;0;0;21716;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:10:59;87;0;1;0;0;0;0;12;88;0;0;7036;619;0;704;9;899;682;359;9;0;15995824;7134636;8861188;0;117464;3232504;306260;626244;3148504;63488;10901152;32;2097148;83456;2013692;0;0;12;0;0;1738492;0;0;17653;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:00;87;0;1;0;0;0;0;13;87;0;0;7110;648;0;704;10;899;682;359;10;0;15995824;7252232;8743592;0;117464;3232504;306260;626244;3247160;79872;10901152;32;2097148;83456;2013692;0;0;12;0;0;1738492;0;0;24567;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:01;86;0;1;0;0;0;0;12;88;0;0;7205;976;6;704;9;907;687;363;9;0;15995824;7287748;8708076;0;117464;3232504;306260;626244;3316504;79872;10901152;32;2097148;83456;2013692;0;0;0;0;0;1738492;0;12;18254;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;3;3;0;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:02;87;0;1;0;0;0;0;12;88;0;0;7030;587;0;704;9;907;687;363;9;0;15995824;7376200;8619624;0;117464;3232504;306260;626244;3406376;79872;10901152;32;2097148;83456;2013692;0;0;0;0;0;1738492;0;0;22535;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:03;87;0;1;0;0;0;0;12;88;0;0;7060;676;0;704;9;907;687;363;9;0;15995824;7472968;8522856;0;117464;3232504;306260;626244;3489232;79872;10901152;32;2097148;83456;2013692;0;0;0;0;0;1738492;0;0;20667;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:04;87;0;1;0;0;0;0;12;88;0;0;7053;656;1;705;9;907;687;363;9;0;15995824;7555544;8440280;0;117464;3232504;306260;626244;3578180;79872;10901152;32;2097148;83456;2013692;0;0;0;0;0;1738492;0;0;22193;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:05;86;0;1;0;0;0;0;12;88;0;0;7026;594;0;705;9;907;687;363;9;0;15995824;7643892;8351932;0;117464;3232504;306260;626244;3673840;79872;10901152;32;2097148;83456;2013692;0;0;0;0;0;1738492;0;0;23945;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:06;86;0;1;0;0;0;0;13;87;0;0;7176;881;6;705;9;907;691;366;9;0;15995824;7748220;8247604;0;117464;3232504;306260;626540;3786544;79872;10901152;32;2097148;83456;2013692;0;0;0;0;0;1738492;0;0;29009;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:07;87;0;1;0;0;0;0;12;88;0;0;7046;630;0;705;9;907;691;366;9;0;15995824;7884536;8111288;0;117464;3232504;306260;626244;3912560;79872;10901152;32;2097148;83456;2013692;0;0;0;0;0;1738492;0;0;31438;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:08;87;0;1;0;0;0;0;13;87;0;0;7032;594;0;705;9;907;691;366;9;0;15995824;7957972;8037852;0;117464;3232504;306260;626244;3985028;79872;10901152;32;2097148;83456;2013692;0;0;0;0;0;1738492;0;0;18216;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:09;86;0;1;0;0;0;0;12;88;0;0;7060;712;0;705;9;907;691;366;9;0;15995824;8038360;7957464;0;117464;3232504;306260;626244;4068632;79872;10901164;32;2097148;83456;2013692;0;0;156;0;0;1738492;0;0;20939;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:10;87;0;1;0;0;0;0;12;88;0;0;7109;654;0;705;10;907;691;366;10;0;15995824;8119256;7876568;0;117464;3232504;306260;626244;4130768;96256;10901164;32;2097148;83456;2013692;0;0;156;0;0;1738492;0;0;15436;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:11;87;0;1;0;0;0;0;13;87;0;0;7164;883;6;705;9;906;694;369;9;0;15995824;8175704;7820120;0;117464;3232552;306260;626244;4200524;96256;10901164;32;2097148;83456;2013692;0;0;208;0;0;1738492;0;0;18367;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:12;87;0;1;0;0;0;0;12;88;0;0;7040;622;0;705;9;906;694;369;9;0;15995824;8255840;7739984;0;117464;3232552;306260;626244;4282228;96256;10901164;32;2097148;83456;2013692;0;0;208;0;0;1738540;0;0;20382;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:13;87;0;1;0;0;0;0;12;88;0;0;7041;609;0;705;9;906;694;369;9;0;15995824;8318012;7677812;0;117464;3232552;306260;626244;4351972;96256;10901164;32;2097148;83456;2013692;0;0;208;0;0;1738540;0;0;17456;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:14;87;0;1;0;0;0;0;12;88;0;0;7044;625;0;705;9;906;694;369;9;0;15995824;8393780;7602044;0;117472;3232544;306260;626244;4424876;96256;10901164;32;2097148;83456;2013692;0;0;208;0;0;1738540;0;176;18226;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;39;39;0;176;176;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:15;87;0;1;0;0;0;0;13;87;0;0;7053;648;0;705;9;906;694;369;9;0;15995824;8445372;7550452;0;117472;3232552;306260;626244;4488284;96256;10901164;32;2097148;83456;2013692;0;0;64;0;0;1738540;0;0;15949;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:16;87;0;1;0;0;0;0;12;88;0;0;7165;876;6;705;9;906;698;371;9;0;15995824;8514276;7481548;0;117472;3232552;306260;626244;4557452;96256;10901164;32;2097148;83456;2013692;0;0;64;0;0;1738540;0;0;18001;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:17;87;0;1;0;0;0;0;12;88;0;0;7025;588;0;705;9;906;698;371;9;0;15995824;8589736;7406088;0;117472;3232552;306260;626244;4635392;96256;10901164;32;2097148;83456;2013692;0;0;64;0;0;1738548;0;0;19520;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:18;86;0;1;0;0;0;0;12;88;0;0;7054;648;1;706;9;906;698;371;9;0;15995824;8675972;7319852;0;117472;3232552;306260;626244;4727736;96256;10901168;32;2097148;83456;2013692;0;0;64;0;0;1738548;0;0;23090;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:19;87;0;1;0;0;0;0;12;88;0;0;7062;672;1;707;9;906;698;371;9;0;15995824;8758076;7237748;0;117488;3232536;306260;626244;4806820;96256;10901168;32;2097148;83456;2013692;0;0;64;0;0;1738548;0;124;19807;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;14;14;0;124;124;0;17;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:20;87;0;1;0;0;0;0;13;87;0;0;7025;597;0;707;11;906;698;371;11;0;15995824;8878468;7117356;0;117488;3232552;306260;626244;4929204;96256;10901168;32;2097148;83456;2013692;0;0;52;0;0;1738564;0;0;30646;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:21;86;0;1;0;0;0;0;12;88;0;0;7255;944;6;707;9;905;701;374;9;0;15995824;9017456;6978368;0;117488;3232552;306260;626244;5052004;112640;10901168;32;2097148;83456;2013692;0;0;52;0;0;1738564;0;0;31563;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:22;86;0;1;0;0;0;0;13;87;0;0;7044;616;0;707;9;905;701;374;9;0;15995824;9128912;6866912;0;117488;3232552;306260;626244;5151808;112640;10901168;32;2097148;83456;2013692;0;0;52;0;0;1738564;0;0;25048;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:23;87;0;1;0;0;0;0;12;88;0;0;7037;621;0;707;9;905;701;374;9;0;15995824;9201236;6794588;0;117488;3232552;306260;626244;5242556;112640;10901168;32;2097148;83456;2013692;0;0;52;0;0;1738564;0;0;22636;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:24;87;0;1;0;0;0;0;12;88;0;0;7037;603;0;707;9;905;701;374;9;0;15995824;9281876;6713948;0;117488;3232552;306260;626244;5325540;112640;10901168;32;2097148;83456;2013692;0;0;52;0;0;1738564;0;0;20777;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:25;87;0;1;0;0;0;0;12;88;0;0;7036;609;0;707;9;905;701;374;9;0;15995824;9369816;6626008;0;117488;3232552;306260;626244;5409652;112640;10901168;32;2097148;83456;2013692;0;0;52;0;0;1738564;0;0;21098;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:26;86;0;1;0;0;0;0;13;87;0;0;7156;839;5;708;10;905;704;377;10;0;15995824;9479440;6516384;0;117488;3232552;306260;626244;5506064;112640;10901660;32;2097148;83456;2013692;0;0;52;0;0;1738564;0;0;24663;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:27;87;0;1;0;0;0;0;12;88;0;0;7059;672;1;707;9;905;704;377;9;0;15995824;9581976;6413848;0;117488;3232552;306260;626244;5609956;112640;10901168;32;2097148;83456;2013692;0;0;52;0;0;1738564;0;0;26240;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:28;86;0;1;0;0;0;0;12;88;0;0;7044;606;0;707;9;905;704;377;9;0;15995824;9710536;6285288;0;117488;3232552;306260;626244;5742284;112640;10901168;32;2097148;83456;2013692;0;0;52;0;0;1738564;0;0;32995;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:29;87;0;1;0;0;0;0;12;88;0;0;7032;576;0;707;9;905;704;377;9;0;15995824;9782608;6213216;0;117488;3232552;306260;626244;5816688;112640;10901168;32;2097148;83456;2013692;0;0;52;0;0;1738564;0;0;18715;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:30;85;0;2;0;0;0;0;12;88;0;0;7044;633;0;707;10;905;704;377;10;0;15995824;9875092;6120732;0;117488;3232552;306260;626244;5910976;112640;10901168;32;2097148;83456;2013692;0;0;52;0;0;1738564;0;0;89021;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:31;86;0;1;0;0;0;0;12;88;0;0;7104;645;0;707;10;904;708;380;9;0;15995824;9987992;6007832;0;117488;3232556;306260;626244;6004912;129024;10901168;32;2097148;83456;2013692;0;0;56;0;0;1738568;0;0;23476;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:32;81;0;6;0;0;0;0;12;88;0;0;7226;1109;7;707;9;904;708;380;9;0;15995824;6618420;9377404;0;117488;3240796;306260;626244;2522488;129024;10909408;32;2097148;83456;2013692;0;0;56;0;0;1738568;0;0;9417;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:33;87;0;1;0;0;0;0;13;87;0;0;7047;627;0;707;9;904;708;380;9;0;15995824;6658368;9337456;0;117488;3240796;306260;626244;2613360;129024;10909408;32;2097148;83456;2013692;0;0;56;0;0;1738568;0;0;22704;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:34;85;0;2;0;0;0;0;12;88;0;0;7029;611;0;707;9;904;708;380;10;0;15995824;6730436;9265388;0;117488;3232556;306260;626244;2721040;129024;10901168;32;2097148;83456;2013692;0;0;56;0;0;1738568;0;0;92461;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:35;87;0;1;0;0;0;0;12;88;0;0;7053;634;0;706;9;904;708;380;9;0;15995824;6857412;9138412;0;117488;3232556;306260;626244;2847944;129024;10901168;32;2097148;83456;2013692;0;0;56;0;0;1738568;0;0;31619;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:36;86;0;1;0;0;0;0;12;88;0;0;7044;636;0;706;9;904;711;383;9;0;15995824;6960304;9035520;0;117496;3232548;306260;626244;2957212;129024;10901168;32;2097148;83456;2013692;0;0;56;0;0;1738568;0;12;27415;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;2;2;0;12;12;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:37;86;0;1;0;0;0;0;13;87;0;0;7155;864;6;706;10;904;711;383;10;0;15995824;7021660;8974164;0;117496;3232556;306260;626244;3042888;129024;10901168;32;2097148;83456;2013692;0;0;60;0;0;1738576;0;0;22254;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:38;86;0;1;0;0;0;0;12;88;0;0;7043;598;0;706;9;904;711;383;9;0;15995824;7118012;8877812;0;117496;3232556;306260;626244;3135716;129024;10901168;32;2097148;83456;2013692;0;0;60;0;0;1738576;0;0;23240;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:39;87;0;1;0;0;0;0;12;88;0;0;7065;705;0;706;9;904;711;383;9;0;15995824;7206968;8788856;0;117496;3232556;306260;626244;3220484;129024;10901168;32;2097148;83456;2013692;0;0;60;0;0;1738576;0;0;21148;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:40;87;0;1;0;0;0;0;13;87;0;0;7031;603;0;706;10;904;711;383;10;0;15995824;7295420;8700404;0;117496;3232556;306260;626244;3312296;129024;10901168;32;2097148;83456;2013692;0;0;60;0;0;1738576;0;0;22952;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:41;87;0;1;0;0;0;0;12;88;0;0;7057;672;0;703;9;904;714;386;9;0;15995824;7367256;8628568;0;117496;3232556;306260;626244;3390444;131072;10901168;32;2097148;83456;2013692;0;0;60;0;0;1738576;0;56;19560;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:42;86;0;1;0;0;0;0;12;88;0;0;7163;929;6;703;9;904;714;386;9;0;15995824;7457268;8538556;0;117496;3232556;306260;626244;3477800;131072;10901168;32;2097148;83456;2013692;0;0;0;0;0;1738576;0;0;22816;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;1;1;0;56;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:43;86;0;2;0;0;0;0;12;88;0;0;7022;590;0;703;9;904;714;386;9;0;15995824;7610444;8385380;0;117496;3232556;306260;626244;3567304;0;10901168;32;2097148;83456;2013692;0;0;0;0;0;1738576;0;0;87840;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:44;87;0;1;0;0;0;0;13;87;0;0;7012;567;0;703;9;904;714;386;9;0;15995824;7703580;8292244;0;117496;3232556;306260;626244;3659648;0;10901168;32;2097148;83456;2013692;0;0;0;0;0;1738576;0;0;22980;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:45;87;0;1;0;0;0;0;12;88;0;0;7013;598;0;703;9;904;714;386;9;0;15995824;7796852;8198972;0;117496;3232556;306260;626244;3757196;0;10901168;32;2097148;83456;2013692;0;0;0;0;0;1738576;0;0;24457;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:46;87;0;1;0;0;0;0;12;88;0;0;7022;568;0;703;9;903;717;388;9;0;15995824;7866660;8129164;0;117496;3232556;306260;626244;3825964;0;10901168;32;2097148;83456;2013692;0;0;0;0;0;1738576;0;0;17191;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:47;85;0;3;0;0;0;0;13;87;0;0;7137;835;6;703;9;903;717;388;9;0;15995824;7945880;8049944;0;117496;3232556;306260;626244;3915436;0;10901168;32;2097148;83456;2013692;0;0;0;0;0;1738576;0;0;88834;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:48;87;0;1;0;0;0;0;12;88;0;0;7013;562;0;703;9;903;717;388;9;0;15995824;8048668;7947156;0;117504;3232556;306260;626244;4013012;0;10901168;32;2097148;83456;2013692;0;0;16;0;0;1738584;0;24;24363;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;2;2;0;24;24;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:49;87;0;1;0;0;0;0;12;88;0;0;7023;603;0;703;9;903;717;388;9;0;15995824;8120992;7874832;0;117504;3232556;306260;626244;4103116;0;10901168;32;2097148;83456;2013692;0;0;16;0;0;1738584;0;0;22566;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:50;86;0;1;0;0;0;0;12;88;0;0;7025;602;0;703;10;903;717;388;10;0;15995824;8225572;7770252;0;117504;3232556;306260;626244;4202620;0;10901176;32;2097148;83456;2013692;0;0;16;0;0;1738584;0;0;24777;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20251011;15:11:51;87;0;1;0;0;0;0;12;88;0;0;7028;623;0;703;9;903;720;391;9;0;15995824;8305960;7689864;0;117504;3232556;306260;626244;4289192;0;10901176;32;2097148;83456;2013692;0;0;16;0;0;1738584;0;0;21699;0;0;0;0;190876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
